Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
29,18:39:38.530,Low,b180 pistol,1.111000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
30,18:39:39.889,Low,b180 pistol,0.001000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
31,18:39:42.843,Mid,b180 pistol,1.428000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
32,18:39:44.070,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
33,18:39:45.430,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
34,18:39:46.941,Mid,b180 pistol,0.326000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
35,18:39:48.089,Mid,b180 pistol,0.397000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
36,18:39:49.046,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
37,18:39:50.664,High,b180 pistol,0.949000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
38,18:39:51.711,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
39,18:39:52.939,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
40,18:39:54.092,Low,b180 pistol,0.696000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
41,18:39:55.798,Low,b180 pistol,0.533000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
42,18:39:56.885,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
b180 pistol,64,42,2100.0,8000.0,

Kills:,42
Deaths:,0
Fight Time:,17.733
Time Remaining:,0.0
Avg TTK:,1.7316
Damage Done:,2100.0
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,42
Miss Count:,22
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
MBS Points:,0.0
Score:,420.0
Scenario:,VT Bounceshot Intermediate
Hash:,8a238e56c5372398b70c77ed3a133d01
Game Version:,3.5.4.2024-05-24-14-41-42-7f44301bd0
Challenge Start:,18:38:57.649
Pause Count:,0
Pause Duration:,0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Valorant
Sens Increment:,0.199886
Horiz Sens:,0.2
Vert Sens:,0.2
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,interxhair.png
Crosshair Scale:,1.0
Crosshair Color:,000000FF
Resolution:,1920x1080
Avg FPS:,271.993713
Resolution Scale:,100.0
