Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
20,19:19:41.496,Mid,b180 pistol,1.592000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
21,19:19:43.871,Low,b180 pistol,1.138000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
22,19:19:46.398,High,b180 pistol,1.827000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
23,19:19:51.355,Mid,b180 pistol,3.673000s,4,1,0.250000,50.000000,500.000000,0.100000,0,0
24,19:19:52.375,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
25,19:19:53.253,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
26,19:19:53.655,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
27,19:19:54.984,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
28,19:19:57.636,Low,b180 pistol,1.466000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
29,19:19:59.835,High,b180 pistol,1.468000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
30,19:20:00.622,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
31,19:20:02.199,Mid,b180 pistol,1.030000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
32,19:20:02.891,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
33,19:20:04.166,Mid,b180 pistol,0.505000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
34,19:20:06.061,Low,b180 pistol,1.086000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
35,19:20:07.350,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
36,19:20:08.673,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
37,19:20:10.169,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
38,19:20:11.533,Mid,b180 pistol,0.680000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
39,19:20:12.364,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
40,19:20:14.600,Low,b180 pistol,0.996000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
41,19:20:15.817,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
42,19:20:16.531,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
43,19:20:17.750,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
44,19:20:18.669,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
b180 pistol,71,44,2200.0,8875.0,

Kills:,44
Deaths:,0
Fight Time:,21.021
Time Remaining:,0.0
Avg TTK:,1.652891
Damage Done:,2200.0
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,44
Miss Count:,27
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,2
Distance Traveled:,0.0
MBS Points:,0.0
Score:,440.0
Scenario:,VT Bounceshot Intermediate
Hash:,8a238e56c5372398b70c77ed3a133d01
Game Version:,3.5.4.2024-05-24-14-41-42-7f44301bd0
Challenge Start:,19:19:18.793
Pause Count:,0
Pause Duration:,0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Valorant
Sens Increment:,0.199886
Horiz Sens:,0.2
Vert Sens:,0.2
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,interxhair.png
Crosshair Scale:,1.0
Crosshair Color:,000000FF
Resolution:,1920x1080
Avg FPS:,244.963379
Resolution Scale:,100.0
