Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
23,19:20:58.001,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
24,19:20:59.142,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
25,19:21:01.399,Low,b180 pistol,1.538000s,4,1,0.250000,50.000000,500.000000,0.100000,0,0
26,19:21:01.917,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
27,19:21:02.987,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
28,19:21:03.516,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
29,19:21:05.627,Mid,b180 pistol,1.509000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
30,19:21:07.715,Mid,b180 pistol,1.329000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
31,19:21:08.874,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
32,19:21:10.155,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
33,19:21:10.767,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
34,19:21:12.234,Mid,b180 pistol,0.295000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
35,19:21:12.827,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
36,19:21:13.989,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
37,19:21:15.316,Mid,b180 pistol,0.778000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
38,19:21:15.911,Mid,b180 pistol,0.001000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
39,19:21:16.811,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
40,19:21:17.516,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
41,19:21:18.257,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
42,19:21:19.071,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
b180 pistol,68,42,2100.0,8500.0,

Kills:,42
Deaths:,0
Fight Time:,18.996
Time Remaining:,0.0
Avg TTK:,1.7316
Damage Done:,2100.0
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,42
Miss Count:,26
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,4
Distance Traveled:,0.0
MBS Points:,0.0
Score:,420.0
Scenario:,VT Bounceshot Intermediate
Hash:,8a238e56c5372398b70c77ed3a133d01
Game Version:,3.5.4.2024-05-24-14-41-42-7f44301bd0
Challenge Start:,19:20:23.402
Pause Count:,0
Pause Duration:,0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Valorant
Sens Increment:,0.199886
Horiz Sens:,0.2
Vert Sens:,0.2
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,interxhair.png
Crosshair Scale:,1.0
Crosshair Color:,000000FF
Resolution:,1920x1080
Avg FPS:,250.314423
Resolution Scale:,100.0
