Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
26,18:56:33.957,Low,b180 pistol,2.734000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
27,18:56:34.862,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
28,18:56:36.114,Mid,b180 pistol,0.659000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
29,18:56:36.911,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
30,18:56:37.612,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
31,18:56:39.040,Mid,b180 pistol,0.481000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
32,18:56:39.868,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
33,18:56:41.152,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
34,18:56:41.880,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
35,18:56:44.316,Mid,b180 pistol,1.136000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
36,18:56:45.880,Mid,b180 pistol,0.900000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
37,18:56:51.761,Low,b180 pistol,4.617000s,5,1,0.200000,50.000000,625.000000,0.080000,0,0
38,18:56:53.009,Mid,b180 pistol,0.702000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
39,18:56:54.455,Mid,b180 pistol,0.674000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
40,18:56:55.297,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
b180 pistol,66,40,2000.0,8250.0,

Kills:,40
Deaths:,0
Fight Time:,24.339001
Time Remaining:,0.0
Avg TTK:,1.81818
Damage Done:,2000.0
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,40
Miss Count:,26
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,2
Distance Traveled:,0.0
MBS Points:,0.0
Score:,400.0
Scenario:,VT Bounceshot Intermediate
Hash:,8a238e56c5372398b70c77ed3a133d01
Game Version:,3.5.4.2024-05-24-14-41-42-7f44301bd0
Challenge Start:,18:55:55.891
Pause Count:,0
Pause Duration:,0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Valorant
Sens Increment:,0.199886
Horiz Sens:,0.2
Vert Sens:,0.2
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,interxhair.png
Crosshair Scale:,1.0
Crosshair Color:,000000FF
Resolution:,1920x1080
Avg FPS:,236.529556
Resolution Scale:,100.0
