Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
20,18:38:16.456,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
21,18:38:17.884,Mid,b180 pistol,0.956000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
22,18:38:18.736,Mid,b180 pistol,0.001000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
23,18:38:22.433,Low,b180 pistol,3.013000s,4,1,0.250000,50.000000,500.000000,0.100000,0,0
24,18:38:23.289,Mid,b180 pistol,0.001000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
25,18:38:23.843,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
26,18:38:24.727,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
27,18:38:25.157,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
28,18:38:25.913,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
29,18:38:28.269,Low,b180 pistol,1.616000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
30,18:38:32.459,Mid,b180 pistol,2.668000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
31,18:38:34.601,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
32,18:38:35.547,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
33,18:38:36.036,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
34,18:38:40.446,Low,b180 pistol,3.643000s,4,1,0.250000,50.000000,500.000000,0.100000,0,0
35,18:38:41.280,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
36,18:38:42.783,Low,b180 pistol,0.739000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
37,18:38:44.870,High,b180 pistol,0.968000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
38,18:38:45.347,Mid,b180 pistol,0.001000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
39,18:38:46.356,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
40,18:38:46.824,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
41,18:38:47.981,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
42,18:38:48.481,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
b180 pistol,65,42,2100.0,8125.0,

Kills:,42
Deaths:,0
Fight Time:,22.535
Time Remaining:,0.0
Avg TTK:,1.7316
Damage Done:,2100.0
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,42
Miss Count:,23
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,3
Distance Traveled:,0.0
MBS Points:,0.0
Score:,420.0
Scenario:,VT Bounceshot Intermediate
Hash:,8a238e56c5372398b70c77ed3a133d01
Game Version:,3.5.4.2024-05-24-14-41-42-7f44301bd0
Challenge Start:,18:37:49.369
Pause Count:,0
Pause Duration:,0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Valorant
Sens Increment:,0.199886
Horiz Sens:,0.2
Vert Sens:,0.2
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,interxhair.png
Crosshair Scale:,1.0
Crosshair Color:,000000FF
Resolution:,1920x1080
Avg FPS:,250.925278
Resolution Scale:,100.0
