Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
Kills:,45
Deaths:,0
Fight Time:,29.77
Time Remaining:,0.0
Avg TTK:,1.568617
Damage Done:,227.0
Total Overshots:,172
Damage Taken:,0.0
Hit Count:,227
Miss Count:,357
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
MBS Points:,0.0
Score:,45.400002
Scenario:,B180T Voltaic Easy
Hash:,7dc82f72862d76f550013b0c9dd446fe
Game Version:,3.5.4.2024-05-24-14-41-42-7f44301bd0
Challenge Start:,18:14:32.692
Pause Count:,0
Pause Duration:,0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Valorant
Sens Increment:,0.199886
Horiz Sens:,0.2
Vert Sens:,0.2
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,interxhair.png
Crosshair Scale:,1.0
Crosshair Color:,000000FF
Resolution:,1920x1080
Avg FPS:,229.597504
Resolution Scale:,100.0
